AT,EV,AP,RH,target
0.5982222,0.60818505,0.28854245,0.9313148,0.0
0.7528889,0.7318505,0.50878495,0.1906364,0.0
0.16444445,0.26174378,0.60381097,0.33277264,1.0
0.31822222,0.2530249,0.44023755,0.67409587,1.0
0.093333334,0.26174378,0.46795347,0.5406504,1.0
0.39437038,0.47491103,0.5379856,0.72287637,1.0
0.30874074,0.3261566,0.58327144,0.77922624,1.0
0.79466665,0.73309606,0.3214551,0.50350434,0.0
0.8622222,0.8,0.47092304,0.5155593,0.0
0.6722963,0.63007116,0.60034645,0.6286796,0.0
0.38222224,0.48683274,0.7871814,0.581441,1.0
0.41303703,0.24270463,0.56966096,0.5714886,1.0
0.46637037,0.416726,0.5919327,0.87552565,1.0
0.37274075,0.34661922,0.7587231,0.8737034,1.0
0.73896295,0.5553381,0.5164563,0.40818614,0.0
0.114074074,0.26049823,0.72234595,0.90019625,1.0
0.42251852,0.39982206,0.34892353,0.8085226,1.0
0.33451852,0.28683275,0.3986637,0.8214186,1.0
0.24948148,0.28647688,0.6434051,0.760443,1.0
0.3099259,0.28131673,0.6557783,0.3275862,1.0
0.37244445,0.34661922,0.7844593,0.74109894,1.0
0.14607407,0.19074734,0.6797822,0.81539106,1.0
0.3608889,0.2019573,0.50829005,0.7614242,1.0
0.48059258,0.49466193,0.50012374,0.7374544,1.0
0.26844445,0.21601424,0.45879734,0.93566024,1.0
0.71051854,0.7439502,0.37119526,0.7368938,0.0
0.864,0.75320286,0.31477356,0.3093636,0.0
0.8939259,0.6884342,0.43553576,0.40930754,0.0
0.78785187,0.78256226,0.41747093,0.5829829,0.0
0.19140741,0.18523131,0.5545657,0.62447435,1.0
0.432,0.5912811,0.53674835,0.86248946,1.0
0.15555556,0.28505337,0.7188815,0.76731145,1.0
0.61777776,0.6827402,0.5035882,0.7729184,0.0
0.9078519,0.7640569,0.5535759,0.2146061,0.0
0.29955557,0.28185055,0.596387,0.7349313,1.0
0.3768889,0.24270463,0.5837664,0.6665265,1.0
0.8459259,0.8809609,0.39767385,0.46341464,0.0
0.5988148,0.78451955,0.518436,0.6579759,0.0
0.042962965,0.28380784,0.08487998,0.9978974,1.0
0.5451852,0.5256228,0.59218013,0.52915615,0.0
0.58074075,0.60622776,0.43009156,0.6410149,0.0
0.35081482,0.30925268,0.83370453,0.59812164,1.0
0.10162963,0.23701067,0.62212324,0.6986263,1.0
0.5054815,0.33274022,0.5080426,0.5602747,0.0
0.3054815,0.28131673,0.61346203,0.6996075,1.0
0.610963,0.67348754,0.47438753,0.7841323,0.0
0.16711111,0.25355873,0.6184113,0.7137651,1.0
0.89925927,0.76120996,0.2962138,0.12559573,0.0
0.72355556,0.6010676,0.59613955,0.6550322,0.0
0.43140742,0.3316726,0.7849542,0.6931595,1.0
0.2805926,0.30391458,0.5377382,0.99481356,1.0
0.9114074,0.7185053,0.4488988,0.24474348,0.0
0.22696297,0.19893238,0.3721851,0.68460894,1.0
0.76207405,0.84021354,0.4018807,0.8445472,0.0
0.24651852,0.227758,0.5117545,0.7040931,1.0
0.101925924,0.26174378,0.6580054,0.545136,1.0
0.51555556,0.5895018,0.46547884,0.875806,0.0
0.37274075,0.30978647,0.6055432,0.7635268,1.0
0.53985184,0.73843414,0.4988864,0.5015419,0.0
0.82222223,0.463879,0.3212076,0.42626858,0.0
0.16266666,0.25551602,0.69190794,0.68713206,1.0
0.42577776,0.29003558,0.4236575,0.5159798,1.0
0.33777776,0.32651246,0.7822321,0.8099243,1.0
0.7197037,0.7275801,0.40485027,0.78090835,0.0
0.6634074,0.57811385,0.4988864,0.581441,0.0
0.3745185,0.48736656,0.7691166,0.48752454,1.0
0.48385185,0.32384342,0.4934422,0.2563779,1.0
0.53303707,0.5674377,0.44419697,0.84230447,0.0
0.49185187,0.3475089,0.41722345,0.6788618,0.0
0.5771852,0.5992883,0.48502845,0.7768433,0.0
0.75555557,0.60818505,0.33036378,0.60527056,0.0
0.2551111,0.28647688,0.69660974,0.845949,1.0
0.5288889,0.5948399,0.6008414,0.7758621,0.0
0.4485926,0.26263344,0.48750308,0.82786655,1.0
0.5976296,0.605516,0.5533284,0.78090835,0.0
0.6702222,0.61761564,0.5617421,0.43706197,0.0
0.904,0.902669,0.34001485,0.47869357,0.0
0.22814815,0.27491105,0.5642168,0.75287354,1.0
0.7262222,0.7891459,0.40831476,0.5360247,0.0
0.32414815,0.3322064,0.35634744,0.85015416,1.0
0.3197037,0.29145908,0.7235833,0.5477993,1.0
0.49214816,0.5976868,0.5953972,0.8124474,0.0
0.3591111,0.2411032,0.49863896,0.62657696,1.0
0.1365926,0.1816726,0.8089582,0.7123633,1.0
0.3674074,0.2455516,0.5842613,0.7888982,1.0
0.7220741,0.7914591,0.30289534,0.6178862,0.0
0.40474075,0.4202847,0.5822816,0.855621,1.0
0.808,0.7421708,0.31774312,0.3976731,0.0
0.7635555,0.93754447,0.44394952,0.9275301,0.0
0.22222222,0.32384342,0.549369,0.71698904,1.0
0.7259259,0.41352314,0.2412769,0.43776283,0.0
0.77185184,0.7085409,0.49443206,0.37454444,0.0
0.18340741,0.15427046,0.64563227,0.69890666,1.0
0.3125926,0.48736656,0.8203415,0.5592935,1.0
0.61807406,0.58434165,0.5944073,0.44771516,0.0
0.6634074,0.67348754,0.47908932,0.7155873,0.0
0.36474073,0.24982207,0.37441227,0.667788,1.0
0.33007407,0.26227757,0.55481315,0.80179423,1.0
0.30429628,0.2738434,0.56792873,0.8142697,1.0
0.7404444,0.59572953,0.20564216,0.50770956,0.0
0.4148148,0.5912811,0.53254145,0.8581441,1.0
0.35525927,0.25729537,0.48205888,0.7692739,1.0
0.58933336,0.42099643,0.39222965,0.75679845,0.0
0.34785184,0.32241994,0.57386786,0.53882813,1.0
0.46933332,0.65373665,0.6617174,0.7778245,0.0
0.34192592,0.286121,0.5694135,0.5218671,1.0
0.64622223,0.74893236,0.5379856,0.43439865,0.0
0.5084444,0.32153025,0.49072012,0.65713483,0.0
0.37214816,0.27046263,0.7121999,0.5518643,1.0
0.7176296,0.7886121,0.46325168,0.44771516,0.0
0.49214816,0.6864769,0.68250436,0.64003366,0.0
0.24237037,0.32313168,0.74387527,0.99327165,1.0
0.6791111,0.80711746,0.4189557,0.84076256,0.0
0.7994074,0.7677936,0.49814403,0.4770115,0.0
0.7031111,0.41014236,0.4360307,0.37188113,0.0
0.6586667,0.60622776,0.3640188,0.6752173,0.0
0.6062222,0.43932384,0.35164562,0.8484721,0.0
0.19851851,0.16601424,0.8431081,0.6522288,1.0
0.6465185,0.6229537,0.2996783,0.7408186,0.0
0.84414816,0.86370105,0.34224203,0.3689375,0.0
0.31437036,0.3163701,0.5689186,0.71026075,1.0
0.6299259,0.71352315,0.52412766,0.25175217,0.0
0.8811852,0.7898576,0.42637962,0.41421363,0.0
0.21096297,0.26868328,0.6468696,0.59139335,1.0
0.072,0.25871885,0.40559268,0.9522007,1.0
0.7084444,0.60231316,0.48205888,0.52999717,0.0
0.71525925,0.8613879,0.20935412,0.89515,0.0
0.35822222,0.3316726,0.7970799,0.8180544,1.0
0.44622222,0.47491103,0.4902252,0.60022426,1.0
0.6562963,0.5866548,0.50680524,0.43678162,0.0
0.7757037,0.73932385,0.38554814,0.4320157,0.0
0.35822222,0.3113879,0.93862903,0.6038688,1.0
0.49422222,0.28007117,0.22296461,0.43706197,1.0
0.24148148,0.28807828,0.24003959,0.519344,1.0
0.6,0.60231316,0.4936897,0.81651247,0.0
0.24207407,0.25444838,0.60455334,0.68643117,1.0
0.09748148,0.1816726,0.84830487,0.7244183,1.0
0.7857778,0.9530249,0.45186836,0.57793665,0.0
0.65185183,0.6177936,0.60381097,0.47448838,0.0
0.7534815,0.77882564,0.40559268,0.58929074,0.0
0.73066664,0.7855872,0.41128433,0.5075694,0.0
0.7597037,0.6935943,0.35214055,0.51948416,0.0
0.7357037,0.77882564,0.43825784,0.70675635,0.0
0.6106667,0.6177936,0.6142044,0.54177177,0.0
0.23051852,0.2411032,0.46968573,0.7357724,1.0
0.488,0.3494662,0.731997,0.19932717,1.0
0.3517037,0.3400356,0.86414254,0.5707878,1.0
0.40474075,0.34768683,0.7102202,0.74194,1.0
0.53066665,0.7220641,0.4365256,0.7472666,0.0
0.22074074,0.26245552,0.77926254,0.6449397,1.0
0.42014813,0.2539146,0.3266518,0.8566022,1.0
0.6651852,0.76120996,0.30190548,0.43005326,0.0
0.04651852,0.28380784,0.14600347,0.96649843,1.0
0.3268148,0.25231317,0.4597872,0.8557612,1.0
0.424,0.36494663,0.3776293,0.80333614,1.0
0.7028148,0.8272242,0.4033655,0.6432576,0.0
0.24414815,0.27313167,0.5597624,0.7765629,1.0
0.72948146,0.463879,0.33184856,0.59812164,0.0
0.24859259,0.28131673,0.6599851,0.7520325,1.0
0.65896297,0.8014235,0.34496412,0.8906644,0.0
0.629037,0.869395,0.4115318,0.8707597,0.0
0.17422222,0.31423488,0.53501606,0.79086065,1.0
0.32948148,0.2019573,0.5030933,0.76576954,1.0
0.7445926,0.7316726,0.31106162,0.4458929,0.0
0.1922963,0.19466192,0.5711458,0.4458929,1.0
0.53925925,0.7699288,0.4813165,0.5702271,1.0
0.7315556,0.7240214,0.5973769,0.45598543,0.0
0.7831111,0.7185053,0.5075476,0.50546676,0.0
0.8388148,0.7886121,0.494927,0.44617325,0.0
0.8165926,0.8793594,0.41029447,0.3762265,0.0
0.36977777,0.222242,0.42291513,0.8971124,1.0
0.55822223,0.29021353,0.49170998,0.2307261,1.0
0.26933333,0.29483986,0.54615194,0.94519204,1.0
0.8936296,0.96761566,0.3499134,0.37888983,0.0
0.5451852,0.58291817,0.5560505,0.7060555,0.0
0.6998519,0.633274,0.5377382,0.31651247,0.0
0.7371852,0.60231316,0.48651323,0.40342024,0.0
0.37866667,0.1841637,0.5518436,0.3549201,1.0
0.818963,0.89395016,0.6243504,0.30656013,0.0
0.8411852,0.56121,0.3464489,0.19456126,0.0
0.34814814,0.2738434,0.5731255,0.6424166,1.0
0.79822224,0.69982207,0.35164562,0.44238856,0.0
0.45303702,0.32313168,0.67829746,0.5845248,1.0
0.0,0.25017795,0.84211826,0.6750771,1.0
0.21718518,0.21352313,0.552586,0.690356,1.0
0.76266664,0.85978645,0.51299185,0.7333894,0.0
0.18488888,0.2747331,0.8690918,0.85155594,1.0
0.73777777,0.93576515,0.4761198,0.6825063,0.0
0.7454815,0.82241994,0.42662707,0.64970565,0.0
0.7205926,0.40160143,0.24548379,0.5239697,0.0
0.80770373,0.8234875,0.32615688,0.5707878,0.0
0.53007406,0.48896798,0.2962138,0.8537987,0.0
0.10637037,0.24982207,0.45929226,0.88351554,1.0
0.16296296,0.29928824,0.5409552,0.8121671,1.0
0.34103703,0.3177936,0.40979955,0.6516681,1.0
0.29451853,0.2702847,0.623608,0.9656574,1.0
0.31555554,0.27348754,0.60975003,0.9063639,1.0
0.5277037,0.47491103,0.47512993,0.29730865,1.0
0.35466668,0.26049823,0.63078445,0.5587328,1.0
0.33718517,0.24590747,0.76169264,0.53224,1.0
0.38844445,0.28113878,0.29547143,0.76941407,1.0
0.022814814,0.25017795,0.88567185,0.5637791,1.0
0.7128889,0.56868327,0.47438753,0.21474628,0.0
0.36355555,0.29483986,0.7456075,0.42893186,1.0
0.5973333,0.58291817,0.55431825,0.6820858,0.0
0.6936296,0.8272242,0.41796586,0.56279784,0.0
0.7765926,0.8258007,0.33679783,0.61115783,0.0
0.8157037,0.81103206,0.369463,0.47126436,0.0
0.17303704,0.19466192,0.5842613,0.5144379,1.0
0.3608889,0.3494662,0.76565206,0.6883936,1.0
0.60859257,0.463879,0.45657015,0.6801233,0.0
0.24355556,0.27758008,0.78396434,0.8731427,1.0
0.15407407,0.27330962,0.76985896,0.8068405,1.0
0.7140741,0.7421708,0.3160109,0.43888423,0.0
0.752,0.6681495,0.46226183,0.34833193,0.0
0.2574815,0.48683274,0.82727045,0.78819734,1.0
0.3194074,0.26103202,0.6401881,0.79324365,1.0
0.09955555,0.2485765,0.41549122,0.9164564,1.0
0.3191111,0.32580072,0.5313041,0.8818335,1.0
0.11288889,0.28380784,0.20984904,0.845949,1.0
0.7463704,0.7836299,0.2962138,0.748388,0.0
0.70755553,0.56868327,0.4813165,0.21544716,0.0
0.10874074,0.26174378,0.6617174,0.5159798,1.0
0.5934815,0.5960854,0.5256125,0.5727502,0.0
0.72,0.48042706,0.5199208,0.43187553,0.0
0.33096296,0.2540925,0.52115816,0.63891226,1.0
0.6814815,0.61405694,0.6352388,0.45374265,0.0
0.81303704,0.8288256,0.35362533,0.48794505,0.0
0.4145185,0.28007117,0.2501856,0.6805439,1.0
0.79348147,0.8846975,0.31403118,0.44140735,0.0
0.71585184,0.76085407,0.5003712,0.46481636,0.0
0.39733332,0.29021353,0.50210345,0.53770673,1.0
0.56622225,0.57651246,0.6020787,0.6595178,0.0
0.50074077,0.24964413,0.5246226,0.47673115,1.0
0.21303704,0.24590747,0.77926254,0.7863751,1.0
0.37955555,0.37046263,0.5409552,0.9531819,1.0
0.55762964,0.32758006,0.44097996,0.4700028,0.0
0.312,0.27153024,0.5788171,0.34749088,1.0
0.642963,0.5948399,0.58277655,0.5126156,0.0
0.4554074,0.3672598,0.24375154,0.9992991,0.0
0.33214813,0.35854092,0.5530809,0.71825063,1.0
0.11881481,0.28505337,0.6971047,0.81440985,1.0
0.29718518,0.24768683,0.59589213,0.8650126,1.0
0.42192593,0.3163701,0.4399901,0.70857865,1.0
0.29511112,0.27935943,0.70675576,0.6703112,1.0
0.1042963,0.2485765,0.41375896,0.92739,1.0
0.7401481,0.93576515,0.42093542,0.72063357,0.0
0.784,0.73309606,0.35807967,0.38099244,0.0
0.906963,0.7185053,0.447414,0.33529577,0.0
0.5561482,0.4233096,0.7060134,0.38323522,0.0
0.9075556,0.93576515,0.5429349,0.30670032,0.0
0.6900741,0.8809609,0.4236575,0.7092795,0.0
0.34755555,0.2727758,0.5681762,0.68320715,1.0
0.64207405,0.7318505,0.53254145,0.4737875,0.0
0.75555557,0.76120996,0.31774312,0.30740118,0.0
0.5937778,0.6850534,0.67483294,0.5611158,0.0
0.688,0.5718861,0.54615194,0.4684609,0.0
0.53392595,0.37313166,0.50433064,0.94743484,0.0
0.21037038,0.32313168,0.73966837,0.96986264,1.0
0.5825185,0.4405694,0.4033655,0.90930754,0.0
0.48533332,0.29341638,0.54540956,0.45640594,1.0
0.35762963,0.2455516,0.44320711,0.65713483,1.0
0.3588148,0.28113878,0.20019796,0.7720774,0.0
0.6817778,0.7327402,0.42341006,0.44224837,0.0
0.053925928,0.23274021,0.57584757,0.820998,1.0
0.7499259,0.8,0.42192528,0.33445472,0.0
0.7727407,0.85071176,0.4196981,0.49635547,0.0
0.49688888,0.34234875,0.58698344,0.27109617,1.0
0.7354074,0.69537365,0.48923534,0.4538828,0.0
0.5442963,0.32384342,0.5011136,0.1450799,1.0
0.21718518,0.27117437,0.5555556,0.84244466,1.0
0.4331852,0.29234874,0.31130907,0.6739557,1.0
0.57125926,0.7421708,0.28433555,0.8438464,0.0
0.12592593,0.28131673,0.66270727,0.7834315,1.0
0.12385185,0.18558718,0.46201435,0.8814129,1.0
0.38874075,0.29234874,0.39569414,0.7382955,1.0
0.61392593,0.6588968,0.36995792,0.807261,0.0
0.7546667,0.9530249,0.44939372,0.6541912,0.0
0.34962964,0.30213523,0.6196486,0.8802916,1.0
0.19851851,0.27437723,0.7577332,0.8554808,1.0
0.8619259,0.8551601,0.45335314,0.5117746,0.0
0.3122963,0.27348754,0.6468696,0.9352397,1.0
0.62251854,0.6177936,0.62014353,0.51724136,0.0
0.6986667,0.80071175,0.3432319,0.6281189,0.0
0.8198519,0.8514235,0.19252661,0.70843846,0.0
0.5917037,0.39270464,0.37094778,0.53083825,0.0
0.74222225,0.80266905,0.35362533,0.6107373,0.0
0.7540741,0.68345195,0.52412766,0.5294365,0.0
0.71496296,0.6297153,0.35461518,0.50392485,0.0
0.512,0.3163701,0.4813165,0.23745444,1.0
0.36237037,0.26405695,0.50482553,0.85127556,1.0
0.76148146,0.6827402,0.42266765,0.5232689,0.0
0.224,0.30177936,0.5508537,0.7590412,1.0
0.40118518,0.17864768,0.579312,0.39683208,1.0
0.8604444,0.77544487,0.35684237,0.5632184,0.0
0.39437038,0.2455516,0.33803514,0.67535746,1.0
0.60859257,0.57651246,0.61940116,0.5518643,0.0
0.43585184,0.30035588,0.60925514,0.5444351,1.0
0.18548149,0.27846974,0.7515466,0.96285397,1.0
0.76503706,0.7046263,0.33184856,0.6527895,0.0
0.34133333,0.23327403,0.5575353,0.41295207,1.0
0.8068148,0.6565836,0.43900025,0.38954303,0.0
0.5739259,0.34181494,0.3558525,0.62881976,0.0
0.33185184,0.28131673,0.60306853,0.6642837,1.0
0.3445926,0.2727758,0.5357585,0.6890945,1.0
0.17007408,0.27900356,0.8448404,0.7640875,1.0
0.5179259,0.7535587,0.37243256,0.4892066,0.0
0.34103703,0.3352313,0.6713685,0.7004486,1.0
0.6865185,0.62206405,0.562732,0.3978133,0.0
0.6242963,0.713879,0.6048008,0.5249509,0.0
0.83555555,0.76352316,0.34620145,0.32043734,0.0
0.73007405,0.77882564,0.21380846,0.85267735,0.0
0.27851853,0.27935943,0.71417964,0.6754976,1.0
0.62785184,0.6836299,0.5681762,0.5838239,0.0
0.288,0.28523132,0.63103193,0.7949257,1.0
0.31674075,0.28505337,0.7171492,0.40342024,1.0
0.19733334,0.26868328,0.66765654,0.6921783,1.0
0.47525924,0.3608541,0.67359567,0.75876087,1.0
0.54933333,0.769573,0.45236328,0.811326,0.0
0.8423704,0.86370105,0.34273696,0.3865994,0.0
0.61896294,0.73096085,0.4528582,0.55438745,0.0
0.28237036,0.3524911,0.6292997,0.94519204,1.0
0.2797037,0.27241993,0.46399406,0.48682365,1.0
0.44355556,0.21067616,0.47216037,0.5625175,1.0
0.5188148,0.34430605,0.5545657,0.0,1.0
0.89037037,0.8633452,0.3145261,0.4046818,0.0
0.74755555,0.7064057,0.5058154,0.33024952,0.0
0.829037,0.66370106,0.38629052,0.27614242,0.0
0.7416296,0.80071175,0.359317,0.5979815,0.0
0.4634074,0.43202847,0.82925016,0.53069806,1.0
0.35644445,0.34768683,0.36352387,0.48794505,1.0
0.43555555,0.29234874,0.35164562,0.633866,1.0
0.5117037,0.5912811,0.5080426,0.5616765,0.0
0.7354074,0.6425267,0.3783717,0.56335855,0.0
0.6562963,0.7113879,0.5600099,0.39262685,0.0
0.792,0.8475089,0.35956445,0.5475189,0.0
0.30074075,0.32117438,0.60702795,0.70970005,1.0
0.38162962,0.51494664,0.6216283,0.62503505,1.0
0.6648889,0.45231315,0.39420936,0.4449117,0.0
0.21570371,0.2946619,0.9024994,0.87174094,1.0
0.69244444,0.56103206,0.4793368,0.49971965,0.0
0.54844445,0.25551602,0.22543925,0.32099804,1.0
0.55407405,0.6713523,0.5815392,0.89963555,0.0
0.70014817,0.78701067,0.37936154,0.7277824,0.0
0.6897778,0.7120997,0.42316258,0.3570227,0.0
0.17866667,0.26174378,0.5887157,0.26380712,1.0
0.47525924,0.3758007,0.36872062,0.76787215,1.0
0.5451852,0.6010676,0.57188815,0.5827026,0.0
0.4305185,0.2069395,0.34892353,0.8585646,1.0
0.81837034,0.73647684,0.6122247,0.19498178,0.0
0.70903707,0.77544487,0.36649343,0.54317355,0.0
0.31762964,0.32384342,0.5421925,0.63414633,1.0
0.6468148,0.5895018,0.45805493,0.63624895,0.0
0.6337778,0.42597866,0.26008415,0.7143258,0.0
0.22074074,0.27437723,0.7602079,0.83641714,1.0
0.67407405,0.47153026,0.53303635,0.56125593,0.0
0.3285926,0.34288257,0.6886909,0.85085505,1.0
0.60325927,0.80266905,0.44988865,0.75357443,0.0
0.4714074,0.26032028,0.35758474,0.6096159,1.0
0.58014816,0.66903913,0.6582529,0.6087749,0.0
0.58162963,0.45960855,0.40113834,0.7867956,0.0
0.6933333,0.43523133,0.58277655,0.4812167,0.0
0.096296296,0.2718861,0.7077456,0.90958786,1.0
0.25925925,0.26441282,0.301658,0.85365856,1.0
0.72325927,0.79234874,0.55852515,0.6703112,0.0
0.57185185,0.29021353,0.48379114,0.33711803,1.0
0.3122963,0.28505337,0.72011876,0.37244183,1.0
0.6385185,0.88202846,0.5859936,0.60414916,0.0
0.36474073,0.28523132,0.63944566,0.6686291,1.0
0.64444447,0.85960853,0.35238802,0.81707317,0.0
0.2237037,0.3322064,0.43083397,0.8184749,1.0
0.42044446,0.27224198,0.5748577,0.8469302,1.0
0.38933334,0.32313168,0.73100716,0.92430615,1.0
0.8254815,0.8295374,0.3036377,0.54583687,0.0
0.61925924,0.4039146,0.49319476,0.5466779,0.0
0.17481482,0.27313167,0.70873547,0.93453884,1.0
0.2151111,0.27241993,0.53254145,0.5828427,1.0
0.3979259,0.22259787,0.6837416,0.7804878,1.0
0.5235556,0.6713523,0.65305614,0.6900757,0.0
0.59911114,0.70160145,0.62014353,0.6642837,0.0
0.5371852,0.34288257,0.2929968,0.69624335,1.0
0.35288888,0.3510676,0.49641177,0.8214186,1.0
0.5105185,0.47153026,0.62261814,0.7036725,1.0
0.20355555,0.3163701,0.47141796,0.7043734,1.0
0.6811852,0.4425267,0.58723086,0.48107654,0.0
0.73837036,0.7736655,0.4419698,0.53294086,0.0
0.5416296,0.6864769,0.69116557,0.63568825,0.0
0.14903703,0.27935943,0.69660974,0.85197645,1.0
0.49985185,0.4969751,0.6253403,0.64760303,1.0
0.17155555,0.27900356,0.7159119,0.8432857,1.0
0.5042963,0.39982206,0.31403118,0.67647886,0.0
0.24562962,0.3322064,0.37663946,0.86178863,1.0
0.85955554,0.80071175,0.33605543,0.4202411,0.0
0.21896297,0.27419928,0.46993318,0.8557612,1.0
0.58014816,0.47935942,0.40361297,0.7143258,0.0
0.8047407,0.69537365,0.5360059,0.3624895,0.0
0.7048889,0.68327403,0.4278644,0.54135126,0.0
0.642963,0.7950178,0.4486513,0.7370339,0.0
0.6936296,0.7921708,0.35337788,0.72119427,0.0
0.27407408,0.28718862,0.49987626,0.8549201,1.0
0.4468148,0.42437723,0.5518436,0.5828427,1.0
0.16859259,0.2608541,0.9527345,0.75301373,1.0
0.18074074,0.2597865,0.75921804,0.83585644,1.0
0.6465185,0.85658365,0.4595397,0.84917295,0.0
0.22874074,0.27153024,0.5612472,0.6543314,1.0
0.75733334,0.9046263,0.32516703,0.536305,0.0
0.7282963,0.42099643,0.36451373,0.5888702,0.0
0.91911113,0.8713523,0.45904478,0.3029156,0.0
0.6755555,0.6588968,0.33407572,0.7046538,0.0
0.4877037,0.44128114,0.44988865,0.9405663,0.0
0.3028148,0.2738434,0.5701559,0.7886179,1.0
0.8091852,0.463879,0.3226924,0.4464536,0.0
0.6154074,0.6010676,0.6015838,0.73030555,0.0
0.35703704,0.29217082,0.4419698,0.40776563,1.0
0.62192595,0.42348754,0.3343232,0.6761985,0.0
0.57985187,0.70747334,0.56520665,0.5496215,0.0
0.6853333,0.8713523,0.52981937,0.6522288,0.0
0.6397037,0.8475089,0.41054195,0.84118307,0.0
0.12503704,0.27437723,0.80772084,0.97939444,1.0
0.22103703,0.2964413,0.2821084,0.9285114,1.0
0.5099259,0.42508897,0.664687,0.41323242,0.0
0.67525923,0.6836299,0.6028211,0.44182786,0.0
0.9025185,0.8272242,0.37540212,0.42710963,0.0
0.31466666,0.26530248,0.3511507,0.45906925,1.0
0.46162963,0.37099645,0.5209107,0.75581723,0.0
0.60325927,0.6211744,0.62657756,0.85141575,0.0
0.38518518,0.3263345,0.54961646,0.44729465,1.0
0.12296297,0.19377224,0.90348923,0.83851975,1.0
0.5321481,0.55676156,0.6874536,0.52593213,1.0
0.30429628,0.2647687,0.58747834,0.8902439,1.0
0.5182222,0.38380784,0.5429349,0.53125876,1.0
0.842963,0.8258007,0.33036378,0.4229044,0.0
0.78548145,0.8177936,0.37441227,0.7010093,0.0
0.2568889,0.28505337,0.71962386,0.5103729,1.0
0.45866665,0.3113879,0.5317991,0.6096159,1.0
0.7205926,0.8514235,0.22840881,0.88603866,0.0
0.7552593,0.56032026,0.46448898,0.102046534,0.0
0.45511112,0.34377223,0.63919824,0.76773196,1.0
0.6654815,0.6852313,0.64315766,0.35253716,0.0
0.7682963,0.8,0.4130166,0.30109337,0.0
0.46903703,0.57651246,0.5788171,0.78819734,1.0
0.3677037,0.27526692,0.40361297,0.7360527,1.0
0.24592593,0.25551602,0.64860183,0.5728904,1.0
0.29837036,0.2886121,0.5857461,0.8602467,1.0
0.64977777,0.66903913,0.6622123,0.48472106,0.0
0.7511111,0.56032026,0.474635,0.14353798,0.0
0.7197037,0.6681495,0.48379114,0.44995794,0.0
0.74874073,0.7240214,0.6048008,0.36262965,0.0
0.10548148,0.23701067,0.61544174,0.6682086,1.0
0.6577778,0.38380784,0.505073,0.32842726,0.0
0.7134815,0.869395,0.35981193,0.7392767,0.0
0.6465185,0.59822065,0.44790894,0.73380995,0.0
0.21481481,0.25444838,0.66196483,0.6752173,1.0
0.3614815,0.35088968,0.7520416,0.752453,1.0
0.38992593,0.58434165,0.6589953,0.7333894,1.0
0.40592593,0.2019573,0.52363276,0.6183067,1.0
0.304,0.32651246,0.80772084,0.7963275,1.0
0.85333335,0.77882564,0.40658253,0.36949816,0.0
0.24414815,0.28131673,0.64563227,0.76955426,1.0
0.3934815,0.31619218,0.5647117,0.3581441,1.0
0.42044446,0.416726,0.5199208,0.83865994,1.0
0.7182222,0.8633452,0.31625834,0.7467059,0.0
0.22162963,0.2597865,0.82430094,0.9635548,1.0
0.6397037,0.42348754,0.24647364,0.5748528,0.0
0.17481482,0.27419928,0.718634,0.81623214,1.0
0.8518519,0.83683276,0.1749567,0.57471263,0.0
0.8011852,0.6033808,0.4652314,0.3222596,0.0
0.5096296,0.588968,0.60009897,0.8716008,0.0
0.40474075,0.3758007,0.36624599,0.87272215,1.0
0.64118516,0.7275801,0.40113834,0.86164844,0.0
0.86696297,0.8,0.4664687,0.52004486,0.0
0.84385186,0.82241994,0.4236575,0.35351837,0.0
0.7451852,0.8451957,0.2962138,0.42556772,0.0
0.78518516,0.43932384,0.31823805,0.29941127,0.0
0.5197037,0.6902135,0.70477605,0.5567704,1.0
0.2002963,0.2549822,0.19846572,0.99649566,1.0
0.43348148,0.49466193,0.5426875,0.6515279,1.0
0.32711112,0.2768683,0.74610245,0.77418,1.0
0.66459256,0.8,0.40806732,0.75721896,0.0
